idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15;;;
"15022,Lady-Killer,Ordinary Drink,Alcoholic,""Shake all ingredients with ice in shaker, strain into a Champagne flute or Longdrink glas over some cubes of ice. Decorate with mint and cherry"",,Gin,Cointreau,Apricot brandy,Passion fruit juice,Pineapple juice,,,,,,,,,";;;
;;;
15024,Absolutely Cranberry Smash,Ordinary Drink,Alcoholic,Stir ingredients together. Serve over ice.,http://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,Absolut Vodka,Cranberry juice,Ginger ale,Ice,,,,,,,,,,;;;
;;;
15026,Kiss me Quick,Ordinary Drink,Alcoholic,mix in the glass,,Cranberry vodka,Apfelkorn,Schweppes Russchian,Apple juice,Ice,,,,,,,,,;;;
;;;
15028,Ersh (Russian),Other/Unknown,Alcoholic,No special instruction. Just put some Vodka over Beer.,,Vodka,Beer,,,,,,,,,,,,;;;
;;;
15030,Malaria Killer,Ordinary Drink,Alcoholic,Pour Campari in the glass. Add Indian Tonic Water. Stir with a spoon. Add ice if you want & a slice of Orange.,,Campari,Tonic water,Orange,,,,,,,,,,,;;;
;;;
"15032,Canadian Hunter,Shot,Alcoholic,""Mix together in shot glass and """"discharge"""" into mouth!"",,Yukon Jack,Wild Turkey,,,,,,,,,,,,";;;
;;;
"15034,Dew-Driver #2,Cocktail,Alcoholic,""The first thing to do is add the ice. 4 large cubes work well. Then add the vodka. A good way to measure is to fill it almost to the top of the ice cubes. Add the OJ until it is almost to the top of the glass and then add a little mountain dew. The more dew you add, the less vodka taste you have. (The oj also does a nice job of killing the vodka taste) . Then enjoy."",,Ice,Vodka,Orange juice,Mountain Dew,,,,,,,,,,";;;
;;;
15036,Sloe Comfortable Screw #1,Ordinary Drink,Alcoholic,stir or shake ingredients & serve with ice,,Sloe gin,Southern Comfort,Orange juice,Vodka,,,,,,,,,,;;;
;;;
"15038,Rocky Mountain Bear Fucker,Shot,Alcoholic,""Pour into shot glass starting with tequila, followed by J.D. and finally Southern. Shoot it."",,Tequila,Jack Daniels,Southern Comfort,,,,,,,,,,,";;;
;;;
15040,Red Beard,Shot,Alcoholic,Mix on ice and serve.,,Spiced rum,Coconut rum,Grenadine,7-Up,,,,,,,,,,;;;
;;;
"15042,Berlin martini,Cocktail,Alcoholic,""Take a shaker filled with ice. Add 2 oz smirnoff vodka, 3 dashes of schnapps, a wee splash of black zambuca and shake well, keeping your feet firmly planted, posture perfect. Strain into a chilled martini glass. Garnish with a blackberry."",,Vodka,Schnapps,Black Sambuca,,,,,,,,,,,";;;
;;;
15044,Georgia Tea,Ordinary Drink,Alcoholic,Fill glass with large ice cubes. Mix alcoholic ingredients in the glass. Fill the rest of the glass with Dole pineapple-orange juice and stir.,,Vodka,Gin,Light rum,Peach schnapps,Pineapple-orange juice,,,,,,,,,;;;
;;;
"15046,Yellow Birdie,Ordinary Drink,Alcoholic,""Pour vodka into glass over ice followed by Creme de Banana, then top it up with Sprite & stir."",,Vodka,Creme de Banane,Sprite,,,,,,,,,,,";;;
;;;
15048,Nazi Taco,Shot,Alcoholic,Mix all the ingredients together and pour into shot glasses.,,Jägermeister,Tequila,Tabasco sauce,,,,,,,,,,,;;;
;;;
"15050,Ru's Snap Shot,Shot,Alcoholic,""Put Pop Rocks Candy in bottom of shot glass. Add Cinnamon Schnapps. Stir, and shoot immediately."",,Cinnamon schnapps,Candy,,,,,,,,,,,,";;;
;;;
"15052,Captain's Cream Soda,Cocktail,Alcoholic,""Pour the Captain Morgan over plenty of ice in a highball glass. Top with the seven-up, stir and enjoy!"",,Spiced rum,7-Up,,,,,,,,,,,,";;;
;;;
15054,Fuquay Friday Night,Soft Drink / Soda,Alcoholic,Absolute can be varied to taste and alcohol tollerance. Discretion is advised. Also a dash of lime can be added for a slightly different taste.,,Absolut Kurant,Sprite,Grenadine,Cherry Cola,,,,,,,,,,;;;
;;;
15056,Grape Nehi,Cocktail,Alcoholic,Crush Ice with lemon (or orange) and alcohols in a large glass. Use a strainer and pour into a cocktail glass. Optional: add lemon wedge or salt to glass.,,Vodka,Chambord raspberry liqueur,Lemon,Ice,,,,,,,,,,;;;
;;;
"15058,Brass Balls,Shot,Alcoholic,""Mix the three, and chill'em. Then pour and serve."",,Grand Marnier,Peach schnapps,Pineapple juice,,,,,,,,,,,";;;
;;;
"15060,Seaside-Summerbliss,Punch / Party Drink,Alcoholic,""Red wine first, then the cider."",,Red wine,Apple cider,,,,,,,,,,,,";;;
;;;
15062,Shlagerfloat,Other/Unknown,Alcoholic,Put two scoops of vanilla ice-cream in your cup. Pour in a shot of Goldschlager then fill the glass with root beer. Mix with a spoon and enjoy!,,Goldschlager,Vanilla ice-cream,Root beer,,,,,,,,,,,;;;
;;;
15064,Cookie Tosser,Cocktail,Alcoholic,Just throw it all together,,Vodka,Lemon juice,Bourbon,Kahlua,,,,,,,,,,;;;
;;;
"15066,Blood of Satan,Shot,Alcoholic,""Layer all 4 ingredients in shot glass. In this order Jägermeister, Goldschlager, Jameson's and Jack Daniels."",,Jägermeister,Goldschlager,Irish whiskey,Jack Daniels,,,,,,,,,,";;;
;;;
15068,Jamaican Me Crazy,Cocktail,Alcoholic,Stir in a mixing glass.,,Rum,Malibu rum,Banana liqueur,Cranberry juice,Pineapple juice,,,,,,,,,;;;
;;;
15070,Yucca,Punch / Party Drink,Alcoholic,Put the Vodka and the sugar into a container. Slice 10 lemons and 10 limes and add them to the Vodka. Mix for 10 minutes or until the sugar has dissolved.,,Lemon,Lime,Sugar,Vodka,Ice,,,,,,,,,;;;
;;;
15072,Banana Colada #2,Ordinary Drink,Alcoholic,Combine All Ingredents in a blender except for the ice and blend. Then add Ice until the drink begins to thicken then serve.,,Light rum,Banana,Vanilla ice-cream,Pineapple,Pina colada mix,Ice,,,,,,,,;;;
;;;
"15074,Sex on the Beach #4,Cocktail,Alcoholic,""This can be on the rocks or up... but best on the rocks! Start with the Midori since it is heaviest, then the Chambord and the Absolut. Fill the glass 2/3 full with Cranberry juice, and then a splash of grapefruit for color. It should be an orangish-red color. Garnish with several cherries."",,Absolut Vodka,Midori melon liqueur,Chambord raspberry liqueur,Grapefruit juice,Cranberry juice,,,,,,,,,";;;
;;;
"15076,BlackJack Margarita,Ordinary Drink,Alcoholic,""Fill glass with ice. Add with Tequila, Triple Sec, and Chambord. Then add the Lime juice or sour mix. Shake. Garnish with a lime wedge and serve."",,Tequila,Triple sec,Chambord raspberry liqueur,Lime juice,,,,,,,,,,";;;
;;;
15080,Opera House Special,Shot,Alcoholic,Put all ingredients into a metal mixer and strain into shot glass.,,Tequila,Gin,White rum,Vodka,Pineapple,Orange,Sour mix,,,,,,,;;;
;;;
15082,Royal Flush,Shot,Alcoholic,Pour all the ingredients into tumbler over ice. Strain into glass.,,Crown Royal,Peach schnapps,Chambord raspberry liqueur,Cranberry juice,,,,,,,,,,;;;
;;;
"15084,The Drink of Champions,Ordinary Drink,Alcoholic,""Pour Crown Royal into beer mug (or whatever type of glass that is available). Fill with chilled Dr. Pepper or add ice cubes before pouring. Stir gently with fork, spoon, knife, toothbrush or whatever is handy or forget to stir and wait for surprise at bottom."",,Crown Royal,Dr. Pepper,,,,,,,,,,,,";;;
;;;
"15086,Limona Corona,Beer,Alcoholic,""Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink."",http://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg,Corona,Bacardi Limon,,,,,,,,,,,,";;;
;;;
"15088,Screaming Dead Nazi,Shot,Alcoholic,""Pour all in shot glass, one by one. Set aflame, blow it out, and enjoy....."",,Jägermeister,151 proof rum,Rumple Minze,,,,,,,,,,,";;;
;;;
15092,Pysch Vitamin Light,Ordinary Drink,Non alcoholic,Shake with ice.,http://www.thecocktaildb.com/images/media/drink/xsqsxw1441553580.jpg,Orange juice,Apple juice,Pineapple juice,Ice,,,,,,,,,,;;;
;;;
15094,Good Morning To You My Love,Ordinary Drink,Non alcoholic,Mix all ingredients in mixer with ice. Serve in a small bowl garnished with strawberries or grapes and a straw.,,Orange,Lime,Apple,Orange juice,Apple juice,Whipping cream,Ice,,,,,,,;;;
;;;
15096,IAS-Special,Soft Drink / Soda,Alcoholic,mix aquavit and banana liqueur insert dash with lime fill up with 7-up Served with ice cubes strawberry,,Banana liqueur,Aquavit,Lime juice,7-Up,,,,,,,,,,;;;
;;;
15098,Puerto Rican Punch,Other/Unknown,Alcoholic,straight mix into glass.,,Sloe gin,Peach schnapps,Vodka,Gin,Orange juice,Pineapple juice,Grenadine,,,,,,,;;;
;;;
"15100,Kongepjolter,Other/Unknown,Alcoholic,""Pour the Cognac in the mug, then mix the Champagne in."",,Champagne,Cognac,,,,,,,,,,,,";;;
;;;
15102,Olsen Driver,Soft Drink / Soda,Non alcoholic,Mix with ice.,,Apple juice,Lime juice,Carbonated soft drink,Lemon,Soda water,,,,,,,,,;;;
;;;
15104,Dream,Other/Unknown,Non alcoholic,Shake and strain into highball glass with ice.,,Orange juice,Egg,Grenadine,Ice,,,,,,,,,,;;;
;;;
15106,Apello,Other/Unknown,Non alcoholic,Stirr. Grnish with maraschino cherry.,http://www.thecocktaildb.com/images/media/drink/uptxtv1468876415.jpg,Orange juice,Grapefruit juice,Apple juice,Maraschino cherry,,,,,,,,,,;;;
;;;
15108,Belle Melon,Ordinary Drink,Alcoholic,Shake and pour into cocktail glass.,,Midori melon liqueur,Vodka,Light cream,,,,,,,,,,,;;;
;;;
15110,By The Pool,Ordinary Drink,Alcoholic,Shake briskley for 10 seconds and serve in a tall glass over ice.,,Midori melon liqueur,Peach schnapps,Orange juice,7-Up,Ice,,,,,,,,,;;;
;;;
15112,Alamo Splash,Ordinary Drink,Alcoholic,Mix with cracked ice and strain into collins glass.,,Tequila,Orange juice,Pineapple juice,Lemon-lime soda,,,,,,,,,,;;;
;;;
15114,Cactus Berry,Ordinary Drink,Alcoholic,Shake with ice and pour into large salt-rimmed cocktail or margarita glass.,,Tequila,Red wine,Triple sec,Sour mix,Lemon-lime soda,Lime juice,,,,,,,,;;;
;;;
15116,Hairy Sunrise,Ordinary Drink,Alcoholic,Mix all ingredients in blender except grenadine. Pour into collins glass and float grenadine on top. Garnish with a lime slice.,,Tequila,Vodka,Triple sec,Orange juice,Grenadine,,,,,,,,,;;;
;;;
15118,Hot Pants,Ordinary Drink,Alcoholic,Shake with ice cubes and pour into old-fashioned glass rimmed with salt.,,Tequila,Peppermint schnapps,Grapefruit juice,Powdered sugar,,,,,,,,,,;;;
;;;
15120,La Bomba,Ordinary Drink,Alcoholic,Shake all ingredients except grenadine with ice 3 times ONLY. Pour into sugar rimmed cocktail glass. Add grenadine and garnish with a lime wheel.,,Gold tequila,Cointreau,Pineapple juice,Orange juice,Grenadine,,,,,,,,,;;;
;;;
15122,Mexicana,Ordinary Drink,Alcoholic,Shake with ice and strain into cocktail glass.,,Tequila,Lemon juice,Pineapple juice,Grenadine,,,,,,,,,,;;;
;;;
15124,Mexican Madras,Ordinary Drink,Alcoholic,Pour juices and tequila into shaker 1/2 filled with ice. Shake well and strain into old-fashioned glass. Garnish with an orange slice.,,Cranberry juice,Orange juice,Gold tequila,Lime juice,,,,,,,,,,;;;
;;;
"15126,Pacific Sunshine,Ordinary Drink,Alcoholic,""Mix with cracked ice and pour, with ice, into chilled parfait or hurricane glass with a salted rim. Garnish with a lemon wheel."",,Tequila,Blue Curacao,Sour mix,Bitters,,,,,,,,,,";;;
;;;
15128,Purple Gecko,Ordinary Drink,Alcoholic,Shake with ice and pour into salt-rimmed cocktail or margarita glass. Garnish with a lime wedge.,,Tequila,Blue Curacao,Curacao,Cranberry juice,Sour mix,Lime juice,,,,,,,,;;;
;;;
15130,Purple Pancho,Ordinary Drink,Alcoholic,Shake with ice and pour into salt-rimmed cocktail or margarita glass. Garnish with a lime wheel.,,Tequila,Blue Curacao,Sloe gin,Lime juice,Sour mix,,,,,,,,,;;;
;;;
15132,Rosita,Ordinary Drink,Alcoholic,Stir in old-fashioned glass with cracked ice. Add a twist of lemon peel and serve with short straws.,,Tequila,Dry Vermouth,Sweet Vermouth,Campari,,,,,,,,,,;;;
;;;
15134,Tequila Canyon,Ordinary Drink,Alcoholic,Pour first 3 ingredients over ice into collins glass and stir gently. Top with pineapple and orange juices. Garnish with a lime wheel. Serve with a straw.,,Tequila,Triple sec,Cranberry juice,Pineapple juice,Orange juice,,,,,,,,,;;;
;;;
"15136,Tequila Collins,Ordinary Drink,Alcoholic,""Shake with ice and strain into collins glass. Add several ice cubes, fill with club soda and stir. Decorate with slices of lemon and orange, and a cherry. Serve with a straw."",,Lemon,Powdered sugar,Tequila,Club soda,,,,,,,,,,";;;
;;;
15140,Tequila Pink,Ordinary Drink,Alcoholic,Shake ingredients with ice and strain into cocktail glass.,,Tequila,Dry Vermouth,Grenadine,,,,,,,,,,,;;;
;;;
"15142,Tequila (Straight),Ordinary Drink,Alcoholic,""Put salt between thumb and index finger on back of left hand. Hold shot glass of tequila in salted hand and lemon wedge in the other. Lick salt, slam the tequila, then suck lemon."",,Lemon,Salt,Tequila,,,,,,,,,,,";;;
;;;
"15144,Tequonic,Ordinary Drink,Alcoholic,""Pour tequila over ice cubes into old-fashioned glass. Add fruit juice, fill with tonic water, and stir."",,Tequila,Lemon,Tonic water,,,,,,,,,,,";;;
;;;
15146,Toreador,Ordinary Drink,Alcoholic,Shake ingredients with ice and strain into cocktail glass. Top with a little whipped cream and sprinkle lightly with cocoa.,,Tequila,Creme de Cacao,Light cream,,,,,,,,,,,;;;
;;;
15150,Ocean Drive,Cocktail,Alcoholic,Pour liquour first over ice. Add juices cranberry last down side of glass.,,Malibu rum,Curacao,Orange juice,Pineapple juice,Cranberry juice,,,,,,,,,;;;
;;;
15152,Knacky,Punch / Party Drink,Alcoholic,Fill the liquor in the glass. Then fill the juice and the ice tea.,,Apfelkorn,Peach juice,Iced tea,,,,,,,,,,,;;;
;;;
15154,Sloe Comfortable Screw #2,Ordinary Drink,Alcoholic,Shake with ice in a tumbler. Strain and pour.,,Sloe gin,Southern Comfort,Vodka,Orange juice,,,,,,,,,,;;;
;;;
15156,Think Pink,Ordinary Drink,Alcoholic,Put incrediments in cold glass. Stir well.,,Rum,Passoa,Sprite,Ice,,,,,,,,,,;;;
;;;
"15158,Finnish Passion,Ordinary Drink,Alcoholic,""Shake all ingredients,pour in longdrink glass. Garnish with a boat of orange and red cherry."",,Vodka,Passion fruit syrup,Orange juice,Sweet and sour,,,,,,,,,,";;;
;;;
"15160,LimLer,Punch / Party Drink,Non alcoholic,""Squeeze the 8 parts of the lime and the brown sugarwith a wooden muddler, fill up with Apple Juiceand crushed Ice."",,Apple juice,Lime,Brown sugar,Ice,,,,,,,,,,";;;
;;;
15162,Lambada,Ordinary Drink,Optional alcohol,Shake all indrigiens in a shaker on ice in poorthem on crushed ice in a fancy glass.,,Cachaca,Cream of coconut,Cream,Cherry juice,,,,,,,,,,;;;
;;;
15164,Alexander (Original),Cocktail,Alcoholic,Shake all on Ice and strain into a Cocktail Glass.,,Gin,Creme de Cacao,Cream,,,,,,,,,,,;;;
;;;
"15166,Panama Deluxe,Cocktail,Alcoholic,""Shake all ingredients together, serve in a tumbler over ice."",,Vodka,Kahlua,Creme de Cacao,Cream,,,,,,,,,,";;;
;;;
"15168,Goombay Smash #2,Ordinary Drink,Alcoholic,""fill tall glass with ice, add all ingredients and shake well."",,Light rum,Dark rum,Coconut rum,Pineapple juice,,,,,,,,,,";;;
;;;
15170,Buttery Nipple #1,Shot,Alcoholic,The Butterscotch Schnapps makes up the bottom layer. The top layer of Baileys should be added using a spoon. This is a layered shot. Delicious!!,,Butterscotch schnapps,Bailey's irish cream,,,,,,,,,,,,;;;
;;;
"15172,Lethal Weapon,Ordinary Drink,Alcoholic,""Combine all into a tall glass and serve with ice. As an option, use two cans of Mountain Dew if the drink seems too strong for you."",,151 proof rum,Vodka,Mountain Dew,Triple sec,,,,,,,,,,";;;
;;;
"15174,Nazi Surfer,Shot,Alcoholic,""Chill, shake, and strain."",,Jägermeister,Malibu rum,Midori melon liqueur,Pineapple juice,Grenadine,,,,,,,,,";;;
;;;
15176,Strawberry Smoothie,Ordinary Drink,Non alcoholic,Put all in blender and wizz away until thick.,,Strawberries,Water,Soy milk,Sugar,Ice,Egg,,,,,,,,;;;
;;;
"15178,Texas Rattlesnake,Shot,Alcoholic,""Mix all ingredients and Shake well. Sweet at first, with a BITE at the end..."",,Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour,,,,,,,,,,";;;
;;;
"15180,Caribbean Punch,Punch / Party Drink,Alcoholic,""Mix in shaker, top with grated nutmeg."",,Ice,Lime,Pineapple juice,Orange juice,Banana liqueur,Dark rum,Dark rum,,,,,,,";;;
;;;
15182,After sex,Ordinary Drink,Alcoholic,Pour the vodka and creme over some ice cubes in a tall glass and fill up with juice. to make it beuty full make the top of the glass with a grenadine and sugar,,Vodka,Creme de Banane,Orange juice,,,,,,,,,,,;;;
;;;
"15184,San Francisco,Ordinary Drink,Alcoholic,""Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the """"creme"""", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry."",,Vodka,Creme de Banane,Grenadine,Orange juice,,,,,,,,,,";;;
;;;
15186,Rum Rickey,Ordinary Drink,Alcoholic,1. Fill mixing glass with ice 2. Add light rum and lime juice and sugar syrup 3. Shake 4. Strain into a collins glass filled with ice 5. Fill with club soda. 6. Garnish with a wedge of lime.,,Light rum,Lime juice,Sugar syrup,Club soda,,,,,,,,,,;;;
;;;
"15188,Far West,Cocktail,Alcoholic,""Put in a Shaker with ice, shake well, pour out in cocktail glasses and add some cinnamon powder over it."",,Brandy,Advocaat,Dry Vermouth,Angostura bitters,,,,,,,,,,";;;
;;;
"15190,Olympia-Flip,Ordinary Drink,Alcoholic,""Put ingredients in shaker with ice, shake very well, pour out in a cocktail glass and put some fine cracked almonds over it as a decoration."",,Galliano,Orange juice,Cream,Egg yolk,,,,,,,,,,";;;
;;;
15192,Pic-Walsh,Ordinary Drink,Alcoholic,Swirl all ingredients in a blender.,,Triple sec,Creme de Cacao,Heavy cream,Vodka,Lime juice,,,,,,,,,;;;
;;;
15194,Amaretto Shake,Ordinary Drink,Alcoholic,Combine all ingredients in a blender and blend at high speed until smooth. Serve in chilled glass garnished with bittersweet chocolate shavings.,,Chocolate ice-cream,Brandy,Amaretto,,,,,,,,,,,;;;
;;;
15196,Crickets,Ordinary Drink,Alcoholic,Combine all ingredients in a blender. Add enough ice-cream to make the drink thick like a malt. Serves two.,,Peach brandy,Creme de Cacao,Ice,Vanilla ice-cream,,,,,,,,,,;;;
;;;
"15198,Rain Man,Ordinary Drink,Alcoholic,""Shake all ingredients together, then pour into a hurricane glass filled with ice."",,151 proof rum,Midori melon liqueur,Orange juice,,,,,,,,,,,";;;
;;;
"15200,A Day at the Beach,Ordinary Drink,Alcoholic,""Shake Rum, Amaretto, and Orange Juice in a shaker filled with ice. Strain over ice into a highball glass. Add Grenadine and garnish with a Pineapple Wedge and a Strawberry."",http://www.thecocktaildb.com/images/media/drink/trptts1454514474.jpg,Coconut rum,Amaretto,Orange juice,Grenadine,,,,,,,,,,";;;
